chain,block,txn,pending,sender,level,profit,reason,related_ids,feedback,ts
1,14236025,0x20b21fe589dfea4ce4289e6af0509259af1e32173aec679fb4bfd1bc3ae142e1,FALSE,0x22b32163cd37f4ca9bdcd2c1d06d1c200d660584,3,23.78091942 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[120,228],""Extra"":{""Pool"":""0x5d3b32953e51ed238311df8a66f7d941253401d0""}}]}","{120,228}",TRUE,35:01.5
1,14245232,0x81d226da785f144febef859b0847e2b0a01ac160c6cbecc153f616657f1c0702,FALSE,0x7f6b6120804259e8160aa80b0dcd9880fe217d83,3,15.2946113 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[27,142],""Extra"":{""Pool"":""0x6186998aac36d5ad2ae9e953fac4d2e3cf72cfa6""}}]}","{27,142}",TRUE,10:38.8
1,14249696,0xfe2f3c03030b3bc70f130215ec53e2533dbd5ba2469033b1d79bfe9c1d104b52,FALSE,0xc30220fc19e2db669eaa3fa042c07b28f0c10737,3,239.3812841 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[60,13],""Extra"":{""Pool"":""0x6dedf50966dbef7c5dec3607debe118f28b6bf33""}}]}","{60,13}",TRUE,28:04.1
1,14249720,0x668e096fd05ad1b5c1279bf0c4950c4a8766cb2ada5e1c27863c0b39c2cd6ec6,FALSE,0x0b634a8d61b09820e9f72f79cdcbc8a4d0aad26b,3,6325.210231 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[206,115],""Extra"":{""Depositor"":""0x2dded6da1bf5dbdf597c45fcfaa3194e53ecfeaf"",""Pool"":""0x76eb2fe28b36b3ee97f3adae0c69606eedb2a37c""}}]}","{206,115}",TRUE,28:10.9
1,14250905,0x06f9b04eccd76246c5b90d832f16a916d7bb7b06c074bd7fe5d467d6861e0562,FALSE,0xd11aa2e3a000275ed12b87515c9ac0d67b32e7b9,3,4576.483872 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Borrow Repay Assets in Same Txn"",""Ids"":[715,494],""Extra"":{""Pool"":""0x39aa39c021dfbae8fac545936693ac917d5e7563"",""Token"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48""}}]}","{715,494}",TRUE,32:30.5
1,14256337,0x0214746fba7eb6bede782ce3c4ffa9cdb306940dfac5cffe5143086d01d100d4,FALSE,0xc30220fc19e2db669eaa3fa042c07b28f0c10737,3,59.20279892 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[71,13],""Extra"":{""Pool"":""0x8cf2cde951304acfd5a50dca3a7a9b81dc36b196""}}]}","{71,13}",TRUE,53:38.5
1,14266708,0x4fbb9581e10fe06ea58d6f387933d70d0aea1e5e0d4c8706f4d34af39ac91a1d,FALSE,0xa671eefe6f76638f27751ef51af1fd49d36c66f1,3,1442.653363 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[64,64],""Extra"":{""Pool"":""0x2057cfb9fd11837d61b294d514c5bd03e5e7189a"",""Token0"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""Token1"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48""}}]}","{64,64}",TRUE,33:21.8
1,14271444,0xd6ffd96364658ee1509f2d0d547c241252c41aa36b984b459feb34500962784e,FALSE,0xd11aa2e3a000275ed12b87515c9ac0d67b32e7b9,3,6870.895484 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[84,114],""Extra"":{""Depositor"":""0x1344a36a1b56144c3bc62e7757377d288fde0369"",""Pool"":""0x5d3a536e4d6dbd6114cc1ead35777bab948e3643""}}]}","{84,114}",TRUE,51:22.5
1,14273416,0xf01b8d2294a115e2d6580a6c3e953b175a6374bbbd5a2d90ac3fd28a451c9c05,FALSE,0x06ac16ff8caa7c7a4d66f506a4c74d4da9e8569e,3,26.50897261 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[42,4],""Extra"":{""Pool"":""0x9816f26f43c4c02df0daae1a0ba6a4dcd30b8ab7""}}]}","{42,4}",TRUE,59:05.4
1,14274445,0x4a11a65c4871429d1c354b10212ea1100bb93cb3a5e27425a7ed2581afbce19c,FALSE,0xa671eefe6f76638f27751ef51af1fd49d36c66f1,3,6.005248018 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[10,10],""Extra"":{""Pool"":""0x2057cfb9fd11837d61b294d514c5bd03e5e7189a"",""Token0"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""Token1"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{10,10}",TRUE,02:44.2
1,14276764,0xbd52294441ab7794a17ef2f2627079bf6cba921b436c5ded972a830149e871de,FALSE,0x0b634a8d61b09820e9f72f79cdcbc8a4d0aad26b,3,1391.449043 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[301,210],""Extra"":{""Depositor"":""0x2dded6da1bf5dbdf597c45fcfaa3194e53ecfeaf"",""Pool"":""0x76eb2fe28b36b3ee97f3adae0c69606eedb2a37c""}}]}","{301,210}",TRUE,11:47.1
1,14281878,0xc7cc985c7a6277492f5e7720eee392394d32b62ac5cfe6408757a7c75d1b6e08,FALSE,0xb85fa70cf9ab580580d437bdea785b71631a8a7c,3,35.60663516 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[57,26],""Extra"":{""Pool"":""0xbcca60bb61934080951369a648fb03df4f96263c""}}]}","{57,26}",TRUE,30:44.5
1,14318010,0x400b007bf39633071af639d4e90410b5d1daae6a025e3d78a7e84598b2df4f52,FALSE,0x0b634a8d61b09820e9f72f79cdcbc8a4d0aad26b,3,1943.957296 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[83,113],""Extra"":{""Depositor"":""0x1344a36a1b56144c3bc62e7757377d288fde0369"",""Pool"":""0x5d3a536e4d6dbd6114cc1ead35777bab948e3643""}}]}","{83,113}",TRUE,40:29.4
1,14318020,0xeb5308d5088bce9995dcb54e040fcae7d559a886c2ac0366c12075355f6a409e,FALSE,0x0b634a8d61b09820e9f72f79cdcbc8a4d0aad26b,3,811.1516828 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[323,285],""Extra"":{""Depositor"":""0xb85413f6d07454828eac7e62df7d847316475178"",""Pool"":""0x4ca9b3063ec5866a4b82e437059d2c43d1be596f""}}]}","{323,285}",TRUE,40:30.3
1,14326932,0x7d2296bcb936aa5e2397ddf8ccba59f54a178c3901666b49291d880369dbcf31,FALSE,0x7c42f2a7d9ad01294ecef9be1e38272c84607593,5,364.0973066 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[5],""Extra"":{""Address"":""0x7c42f2a7d9ad01294ecef9be1e38272c84607593"",""Profit"":""364.0973066"",""Sig"":""0x10d1e85c""}},{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[11,40],""Extra"":{""Depositor"":""0x580cac65c2620d194371ef29eb887a7d8dcc91bf"",""Pool"":""0xb8919522331c59f5c16bdfaa6a121a6e03a91f62""}}]}","{5,11,40}",TRUE,11:20.9
1,14364671,0x7a8056e69d89421f873e0d0150ac4c2af664d9c648d99fb59de3d4ef706bf269,FALSE,0x2305ce3efa5a3ac90056a7ee54c4b9771128cba5,3,917.0642739 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[86,86],""Extra"":{""Pool"":""0x2057cfb9fd11837d61b294d514c5bd03e5e7189a"",""Token0"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""Token1"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{86,86}",TRUE,08:37.8
1,14377604,0x68b4f298f66765dd0f812c6bf3e2fee75d0633c8f7d674612170092f4a41f2a0,FALSE,0x0f11640bf66e2d9352d9c41434a5c6e597c5e4c8,3,657.8246072 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[104,73],""Extra"":{""Pool"":""0xbcca60bb61934080951369a648fb03df4f96263c""}}]}","{104,73}",TRUE,51:08.4
1,14387577,0xbba4badcb3c5baeff7506d5ec93cb86c3c40bc2333c38545530ead6c8d13d4ef,FALSE,0x58abfec7ac53be7575c3e9fd00ee8444460b4154,3,173.6444182 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[20],""Extra"":{""Address"":""0xaee73cb3c265ead30b2dff38ba555df368e6cbd4"",""Profit"":""173.6444182"",""Sig"":""0x490e6cbc""}}]}",{20},TRUE,24:16.0
1,14387732,0xeff1561c22e7b4dd7fbbe1182d0974735a2473c1ad3633097d046506b55decfe,FALSE,0x46796a42be4184337d98f691d8fe2202f9347b23,3,3029.643078 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[167,323],""Extra"":{""Depositor"":""0x74b3691ebc3fb083e36065a1986d6c490b13e95a"",""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{167,323}",TRUE,24:48.8
1,14388133,0xab68a094133eca14b3e43baa5fafce638bdf3f11fea2db1a8a3bf4cf1acb3100,FALSE,0x46796a42be4184337d98f691d8fe2202f9347b23,3,1563.68675 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[167,344],""Extra"":{""Depositor"":""0x74b3691ebc3fb083e36065a1986d6c490b13e95a"",""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{167,344}",TRUE,26:16.5
1,14390497,0xec37493c19f525201ade01157d60c249d2f933fde521615b8f9b105c10dc6f71,FALSE,0x57e67001512ed19bae44b32720abfadb789012e7,3,127.9185099 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[20],""Extra"":{""Address"":""0x426fcd99f7f859afe943d5d3c0dab33485856987"",""Profit"":""127.9185099"",""Sig"":""0x490e6cbc""}}]}",{20},TRUE,34:25.4
1,14390932,0xb342912268e1eaa2829c16740c6b7ee73b0c61c15065e8a97193d5e9c24d8407,FALSE,0x9dd5c8bf673a1f7e8260ee423724bf80f681dfae,3,62.87329296 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[0,0],""Extra"":{""Pool"":""0x220bda5c8994804ac96ebe4df184d25e5c2196d4"",""Token0"":""0xc0d4ceb216b3ba9c3701b291766fdcba977cec3a"",""Token1"":""0xa47c8bf37f92abed4a126bda807a7b7498661acd""}}]}","{0,0}",TRUE,36:07.1
1,14394871,0xd7348a21d5b01ccf4c44965831b00affa9fc55e9c83cdeb2971fda3fb3404d59,FALSE,0x701c80b9ff586e1e596dff657d24fa563ad96a6d,3,787.1944673 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[1,1],""Extra"":{""Pool"":""0x2057cfb9fd11837d61b294d514c5bd03e5e7189a"",""Token0"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""Token1"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{1,1}",TRUE,50:24.9
1,14406292,0x43145b7908bcc05176986baed0a7918e6de8ad08b976f3468ca2230a052af795,FALSE,0x9d7a3f2739d040aff1408b2fa24096e9f9edd15d,3,6.01518646 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[86,86],""Extra"":{""Pool"":""0xd0283e654672edbc43e73a524da84441094c4cff"",""Token0"":"""",""Token1"":""""}}]}","{86,86}",TRUE,30:47.7
1,14410958,0xb57385ce9f3b423fee2c02f074dab3aa09f6e418180059669e76ec2555536b74,FALSE,0x23ffced28621fbbb29bf671eaf2cf57944985834,3,1571.779064 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""Multicall"",""Ids"":[0],""Extra"":{""Address"":""0x904b6d98efaa8eed1ea282271f891e9f76618fff"",""Profit"":""1571.779064"",""Sig"":""0x949e7d25""}}]}",{0},TRUE,47:03.8
1,14411400,0xa57e2b5d4d2a202a38b437e56a080111b92d1a2795f46c046580d433c4037c1f,FALSE,0x67e91175c16ecfbe55a6b8c664583f37820eb858,3,198.3863993 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[1,1],""Extra"":{""Pool"":""0x2057cfb9fd11837d61b294d514c5bd03e5e7189a"",""Token0"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""Token1"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""}}]}","{1,1}",TRUE,48:32.5
1,14427438,0x66391a9fff29e5af4180b4e75dd52b007d01d0eefd077da828fe5c42b92c2bf1,FALSE,0xb866d875224f330587746aaf739755da9d0ef086,3,14.33241626 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[8,38],""Extra"":{""Depositor"":""0x1344a36a1b56144c3bc62e7757377d288fde0369"",""Pool"":""0xccf4429db6322d5c611ee964527d42e5d685dd6a""}}]}","{8,38}",TRUE,44:24.9
1,14433665,0x9f52dccddad2dfe41150530a1fe857c6a4c06f551dd607fb658d0d1675a2317d,FALSE,0x69bc1e3cc7987b5b9ae78efd04954f9fe078389c,3,18.26611268 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Reverse Swap in Same Txn"",""Ids"":[4,4],""Extra"":{""Pool"":""0x220bda5c8994804ac96ebe4df184d25e5c2196d4"",""Token0"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""Token1"":""0x33349b282065b0284d756f0577fb39c158f935e6""}}]}","{4,4}",TRUE,06:37.8
1,14465382,0x613b2de3bb9043884a219296eeb1ada8c47b5a0262b9c68ca06ffd2de3a5d9f5,FALSE,0xef967ece5322c0d7d26dab41778acb55ce5bd58b,4,6658.979625 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[11],""Extra"":{""Address"":""0xef967ece5322c0d7d26dab41778acb55ce5bd58b"",""Profit"":""6658.979625"",""Sig"":""0x10d1e85c""}}]}",{11},TRUE,59:00.2
1,14465427,0x19b10c6d38f0b911fdc0e722d681a70a56699d70559eefef3d4d6fe88276c813,FALSE,0xef967ece5322c0d7d26dab41778acb55ce5bd58b,4,3119.553382 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[8],""Extra"":{""Address"":""0xef967ece5322c0d7d26dab41778acb55ce5bd58b"",""Profit"":""3119.553382"",""Sig"":""0x10d1e85c""}}]}",{8},TRUE,59:10.9
1,14471585,0x5ece6151af0fc5109b4413b5659063f8516e5f971c6f57077c2c1d6dd47545b8,FALSE,0x8a04b2c71432d4e29acba09ef15ec4efc89da518,3,69.97514729 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[45,7],""Extra"":{""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{45,7}",TRUE,20:59.3
1,14495781,0xac24197e72e1665398426edc11180b4eff6eab585ee3dadf329b07331ad368d6,FALSE,0x490ba9a1054d1adbb121b2120612a4ac3a8897d7,3,109.4422976 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[53,7],""Extra"":{""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{53,7}",TRUE,47:38.2
1,14495859,0x0e5651b8d6fe5243cc92bcb5df0b2ebbf9974cae27f77811c3ce42232cb571c1,FALSE,0x490ba9a1054d1adbb121b2120612a4ac3a8897d7,3,99.94730378 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[53,7],""Extra"":{""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{53,7}",TRUE,48:01.4
1,14496008,0xc769481363c25214ea1e6de99f7ebe485bd294ecb70e00d1905da9cb264e6420,FALSE,0x490ba9a1054d1adbb121b2120612a4ac3a8897d7,3,74.96047783 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[53,7],""Extra"":{""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{53,7}",TRUE,48:30.7
1,14497648,0xc0c9715db2a57ac01b0d47021b4617ec414b747d0425edc2e12fb65d19643b95,FALSE,0x490ba9a1054d1adbb121b2120612a4ac3a8897d7,3,124.952344 ETH,"{""IsTornadoFunded"":true,""IsProfit"":true,""IsCreation"":false,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[45,7],""Extra"":{""Pool"":""0x030ba81f1c18d280636f32af80b9aad02cf0854e""}}]}","{45,7}",TRUE,54:06.9
1,14501138,0xb731bf5cdbc5bcb106705cc6f44823e153852c38a98a5b40fb8e3193af170115,FALSE,0x069ba4297ea3b2e23295e7baccde5d15aac1b5bb,3,65.12370254 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Add Remove Liquidity in Same Txn"",""Ids"":[25,2],""Extra"":{""Pool"":""0xb10707f0d75c7deee0089ce00798ece3c07260f4""}}]}","{25,2}",TRUE,06:48.2
1,14501970,0xb1eafc7b040e7f03b2cace159757475c425f49ad3bd34b7a0dc06d260d025beb,FALSE,0x73f7092510e44915cb177684db7b1f101aeecb8d,3,6265.05145 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[40],""Extra"":{""Address"":""0xef6e90098e54aa0cbb26c5cc68e040a59fad8758"",""Profit"":""6265.05145"",""Sig"":""0x5c38449e""}}]}",{40},TRUE,09:45.4
1,14502234,0xad5300d08b306fd4bfa36bde66b60b70893268fb9a46f45ac66abd9026258494,FALSE,0x73f7092510e44915cb177684db7b1f101aeecb8d,3,3884.89473 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[41],""Extra"":{""Address"":""0x030d1cad9f917cab7356b6a266f8ea0b31093ae1"",""Profit"":""626.0263948"",""Sig"":""0x5c38449e""}}]}",{41},TRUE,10:39.9
1,14506757,0x2df3d7ca552931219567732f0ae6a9c65bde9635e6627578ee716345c48e00b8,FALSE,0x59e5c0ba3008e85f0ca59586ebc399bc1f47a42b,3,608.2962258 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[253,57],""Extra"":{""Depositor"":""0xba794fb8f64caedba76f592468bdfae5147a6de0"",""Pool"":""0x8798249c2e607446efb7ad49ec89dd1865ff4272""}}]}","{253,57}",TRUE,26:40.2
1,14530635,0xa2d4a0f76c4b54880e581b11407860bc8fe3ff3b7478530e412fb1f2c9cd0477,FALSE,0x59e5c0ba3008e85f0ca59586ebc399bc1f47a42b,3,8656.126316 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":true,""IsAdam"":false,""Reason"":[{""Source"":""Action"",""Feature"":""Stake Unstake in Same Txn"",""Ids"":[65,23],""Extra"":{""Depositor"":""0x020edc614187f9937a1efeee007656c6356fb13a"",""Pool"":""0x48759f220ed983db51fa7a8c0d2aab8f3ce4166a""}}]}","{65,23}",TRUE,53:03.7
1,14532429,0xbcca998400d5d19d6e35be29287c2cc0898db55575080011f09787ae7e0d49f5,FALSE,0x73f7092510e44915cb177684db7b1f101aeecb8d,3,4049.317875 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[40],""Extra"":{""Address"":""0xef6e90098e54aa0cbb26c5cc68e040a59fad8758"",""Profit"":""4049.317875"",""Sig"":""0x5c38449e""}}]}",{40},TRUE,59:30.9
1,14537789,0xfa686619bd8d009485bf38c2935bbd624f42d37c572f9edd4ddc706e68a28e28,FALSE,0x73f7092510e44915cb177684db7b1f101aeecb8d,3,5997.309667 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[40],""Extra"":{""Address"":""0xef6e90098e54aa0cbb26c5cc68e040a59fad8758"",""Profit"":""5997.309667"",""Sig"":""0x5c38449e""}}]}",{40},TRUE,18:58.0
1,14538647,0xfb545555dd761d0cdd1f6ecd016b9625b576c826b264baba30c9077a38d9c59c,FALSE,0x163adc0485ba132819e9fca6e354da56d0f93f1b,4,86.17380307 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""Multicall"",""Ids"":[0],""Extra"":{""Address"":""0x8a480f13fa45b74213803475657e234073292110"",""Profit"":""86.17380307"",""Sig"":""0x6aa22091""}}]}",{0},TRUE,22:09.6
1,14538695,0xc1b87ea21e3e96efbf2f5f0e7a988dbf472308e1af4009f7f342fb37d5901361,FALSE,0x163adc0485ba132819e9fca6e354da56d0f93f1b,4,80.79961528 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":true,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""Multicall"",""Ids"":[0],""Extra"":{""Address"":""0x8a480f13fa45b74213803475657e234073292110"",""Profit"":""80.79961528"",""Sig"":""0x6aa22091""}}]}",{0},TRUE,22:21.3
1,14542534,0x60140b83555635a7b622d306b248d90f9945e412b9792dc19586a820414a2c6a,FALSE,0x73f7092510e44915cb177684db7b1f101aeecb8d,3,3753.087406 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[40],""Extra"":{""Address"":""0xef6e90098e54aa0cbb26c5cc68e040a59fad8758"",""Profit"":""3753.087406"",""Sig"":""0x5c38449e""}}]}",{40},TRUE,35:43.2
1,14545892,0x09a4afb726277cbddf091da5c4b2fad8045e743436b475372b7eb0501f89e29b,FALSE,0x73f7092510e44915cb177684db7b1f101aeecb8d,3,2610.893213 ETH,"{""IsTornadoFunded"":false,""IsProfit"":true,""IsCreation"":false,""IsAction"":false,""IsAdam"":true,""Reason"":[{""Source"":""Adam"",""Feature"":""FunctionSignature"",""Ids"":[40],""Extra"":{""Address"":""0xef6e90098e54aa0cbb26c5cc68e040a59fad8758"",""Profit"":""2610.893213"",""Sig"":""0x5c38449e""}}]}",{40},TRUE,48:20.0
